83,LT5.Q56,Akshara sound 2,audio,LT5.T56.wav,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_ªà_çà__à_‡,1,text,,à_ªà_çà__à_†,0,text,,à_ªà_çà_ªà_‡,0,text,,à__à_çà_°à_‚,0,à_ªà_çà__à_‡,plee,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
84,LT5.P5,Akshsara sound 3,audio,LT5.P5.wav,,,,,,,1,1,No,No,,,Medium,,,text,,à_¸,1,text,,à_ª,0,text,,à_¨,0,text,,à_¸à_†,0,à_¸,sa,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
85,LT5.P6,Akshsara sound 3,audio,LT5.P6.wav,,,,,,,1,1,No,No,,,Low,,,text,,à_¨,1,text,,à_¸à_†,0,text,,à_¨:,0,text,,à_¨à__,0,à_¨,na,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
86,LT5.Q57,Akshsara sound 3,audio,LT5.T57.wav,,,,,,,1,1,No,No,,Low,Low,,,text,,à_‡,1,text,,à_ˆ,0,text,,à__,0,text,,à_•à_¿,0,à_‡,i,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
87,LT5.Q58,Akshsara sound 3,audio,LT5.T58.wav,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à__à__,1,text,,à__,0,text,,à__à_†,0,text,,à_®à_‹,0,à__à__,ho,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
88,LT5.Q59,Akshsara sound 3,audio,LT5.T59.wav,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à__à_Å,1,text,,à__,0,text,,à__,0,text,,à__à_Å,0,à__à_Å,lu,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
89,LT5.Q60,Akshsara sound 3,audio,LT5.T60.wav,,,,,,,1,1,No,No,,High,High,,,text,,à_¸à_çà__à_çà_°,1,text,,à_¸à_çà_°,0,text,,à_¸à_çà__,0,text,,stree,0,à_¸à_çà__à_çà_°,stra,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
90,LT5.Q61,Akshsara sound 3,audio,LT5.T61.wav,,,,,,,1,1,No,No,,Medium,Low,,,text,,à__à_Å,1,text,,à__à_Å,0,text,,à__à_‚,0,text,,à_®,0,à__à_Å,tu,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
91,LT5.Q62,Akshsara sound 3,audio,LT5.T62.wav,,,,,,,1,1,No,No,,Medium,Low,,,text,,à_µà_†,1,text,,vi,0,text,,à_ªà_†,0,text,,,0,à_µà_†,ve,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
92,LT5.Q63,Akshsara sound 3,audio,LT5.T63.wav,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_§à_†,1,text,,à_§à_†,0,text,,à_¥à_‡,0,text,,ai,0,à_§à_†,De,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
93,LT5.Q64,Akshsara sound 3,audio,LT5.T64.wav,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_¬à_çà_¬,1,text,,à_¬à_çà__à__,0,text,,à__à_çà_¬,0,text,,ttaa,0,à_¬à_çà_¬,bba,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
94,LT5.Q65,Akshsara sound 3,audio,LT5.T65.wav,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_¯à_‹,1,text,,à_¯à_‚,0,text,,à_§à_‹,0,text,,à_—à_¿,0,à_¯à_‹,yoo,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
95,LT5.Q66,Akshsara sound 3,audio,LT5.T66.wav,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à__à__,1,text,,à__à__,0,text,,à_¬à__,0,text,,à_—à__,0,à__à__,caa,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
96,LT5.Q67,Akshsara sound 3,audio,LT5.T67.wav,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_•à_çà_¯,1,text,,à_—à_çà_¯,0,text,,à_•à_ˆ,0,text,,à_¨à_çà_¨,0,à_•à_çà_¯,kya,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
97,LT5.Q68,Akshsara sound 3,audio,LT5.T68.wav,,,,,,,1,1,No,No,,High,High,,,text,,à_¬à_çà__,1,text,,à_¬à_çà_§,0,text,,à__à_çà_¬à_¿,0,text,,à__à_çà__,0,à_¬à_çà__,bda,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
98,LT5.Q69,Akshsara sound 3,audio,LT5.T69.wav,,,,,,,1,1,No,No,,High,Medium,,,text,,à__à_çà__à_¿,1,text,,à__à_çà__à_¿,0,text,,LLe,0,text,,à_¸à_çà_ªà_†,0,à__à_çà__à_¿,LLi,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
99,LT5.Q70,Akshsara sound 3,audio,LT5.T70.wav,,,,,,,1,1,No,No,,High,High,,,text,,à_Ÿà_çà_¯à__,1,text,,à_Ÿà_çà_¯à__,0,text,,tai,0,text,,à_°à_ˆ,0,à_Ÿà_çà_¯à__,tya,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
100,LT5.Q71,Akshsara sound 3,audio,LT5.T71.wav,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à__à_çà_°à_†,1,text,,à__à_çà_°à_†,0,text,,à_¡à_çà_°à_ˆ,0,text,,à_—à_ˆ,0,à__à_çà_°à_†,dre,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
101,LT5.Q72,Akshsara sound 3,audio,LT5.T72.wav,,,,,,,1,1,No,No,,High,High,,,text,,à_Ÿà_çà_¨,1,text,,TNa,0,text,,à_¥à_çà_¨à__,0,text,,à_—à_çà_—,0,à_Ÿà_çà_¨,TNa,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
102,LT5.Q73,Akshsara sound 3,audio,LT5.T73.wav,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_ù,1,text,,à_ùà__,0,text,,à_¯,0,text,,à_–à_Å,0,à_ù,jha,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
103,LT5.Q74,Akshsara sound 3,audio,LT5.T74.wav,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_¬à_çà_¯à__,1,text,,à__à_çà_¯à__,0,text,,à_¬à_çà_¬à__,0,text,,à_¸à_çà_ªà__,0,à_¬à_çà_¯à__,byaa,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
104,LT5.Q75,Akshsara sound 3,audio,LT5.T75.wav,,,,,,,1,1,No,No,,High,Medium,,,text,,à__à_çà__à_Å,1,text,,à__à_çà__à_Å,0,text,,à__à_çà_¬à_Å,0,text,,à_®à_çà_¯,0,à__à_çà__à_Å,dbhu,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
105,LT5.Q76,Akshsara sound 3,audio,LT5.T76.wav,,,,,,,1,1,No,No,,High,Medium,,,text,,à__à_çà_¨à_¿,1,text,,tNi,0,text,,à_¥à_çà_°à_†,0,text,,à_¨à_çà_¨à__,0,à__à_çà_¨à_¿,Tni,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
106,LT5.Q77,Akshsara sound 3,audio,LT5.T77.wav,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_¸à_çà_¸à_Å,1,text,,à_¸à_çà_¶à_Å,0,text,,à_¨à_çà_¸à_Å,0,text,,à_®à_Å,0,à_¸à_çà_¸à_Å,ssu,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
107,LT5.Q78,Akshsara sound 3,audio,LT5.T78.wav,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_§à__,1,text,,TNoo,0,text,,à_§à_‚,0,text,,à__à__,0,à_§à__,Do,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
108,LT5.Q79,Akshsara sound 3,audio,LT5.T79.wav,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_œà_¿,1,text,,à_œà_†,0,text,,à_¬à_¿,0,text,,à_°,0,à_œà_¿,ji,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
109,LT5.Q80,Akshsara sound 3,audio,LT5.T80.wav,,,,,,,1,1,No,No,,High,High,,,text,,à__à_çà_˜à_†,1,text,,à__à_çà__à_†,0,text,,à__à_çà_ªà_¿,0,text,,à__à_çà__,0,à__à_çà_˜à_†,lghe,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
110,LT5.Q81,Akshsara sound 3,audio,LT5.T81.wav,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_¥à__,1,text,,à__à__,0,text,,à_¥à_¿,0,text,,à_†,0,à_¥à__,thaa,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
111,LT5.Q82,Akshsara sound 3,audio,LT5.T82.wav,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_¸à_çà_Ÿà_‹,1,text,,à_¶à_çà__à_‹,0,text,,à_¶à_‹,0,text,,à_®à_çà_®à_‹,0,à_¸à_çà_Ÿà_‹,stoo,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
112,LT5.Q83,Akshsara sound 3,audio,LT5.T83.wav,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_¯à_çà__à__,1,text,,à_¯à_çà_°à__,0,text,,à_¯à__,0,text,,à_®à_çà_®à__,0,à_¯à_çà__à__,ytaa,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
113,LT5.Q84,Akshsara sound 3,audio,LT5.T84.wav,,,,,,,1,1,No,No,,Low,Medium,,,text,,à_•à_çà_•à__,1,text,,à_•à__,0,text,,à_•à_çà_•à_ç,0,text,,à__à_çà_°à__,0,à_•à_çà_•à__,kkaa,,LO5 - Akshara Knowledge - Sound to Symbol Mapping,,
114,LT7.P1,Word picture matching 1,image,LT7/LT2.P1.JPG,,,,,,,1,1,No,No,,,Low,,,text,,à_†à_¨à_†,1,text,,à_’à_¨à_†,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
115,LT7.P2,Word picture matching 1,image,LT7/LT2.p2.jpg,,,,,,,1,1,No,No,,,Low,,,text,,à_‡à__à_¿,1,text,,à_‡à__à_†,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
116,LT7.P3,Word picture matching 1,image,LT7/LT2.p3.jpg,,,,,,,1,1,No,No,,,Low,,,text,,à_†à_®à_†,1,text,,à_¨à_†à_®à_çà_®à_†,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
117,LT7.P4,Word picture matching 1,image,LT7/LT2.P4.JPG,,,,,,,1,1,No,No,,,Low,,,text,,à_¬à_†à_•à_çà_•à_Å,1,text,,à_¬à_•à_çà_•à_¿,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
118,LT7.Q1,Word picture matching 1,image,LT7/LT2.T1.jpg,,,,,,,1,1,No,No,,Low,Medium,,,text,,à_•à_¡à__à_†,1,text,,à_•à_¡à__à_ç,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
119,LT7.Q2,Word picture matching 1,image,LT7/LT2.T2.jpg,,,,,,,1,1,No,No,,Low,Low,,,text,,à_®à_œà_çà_œà_¿à_—à_†,1,text,,à_®à_œà_çà_œà_—à__,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
120,LT7.Q3,Word picture matching 1,image,LT7/LT2.7 / 40-mittayi.jpg,,,,,,,1,1,No,No,,Low,Low,,,text,,à_®à_¿à_ à__à_¯à_¿,1,text,,à_¨à_¿à__à__à_¯à_¿,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
121,LT7.Q4,Word picture matching 1,image,LT7/LT2.T4.jpg,,,,,,,1,1,No,No,,Low,Low,,,text,,à__à_‹à_¸à_†,1,text,,à__à_‹à__,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
122,LT7.Q5,Word picture matching 1,image,LT7/LT2.9 / 40 - akki.jpg,,,,,,,1,1,No,No,,Low,Low,,,text,,à_…à_•à_çà_•à_¿,1,text,,à_—à_•à_çà_•à_¿,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
123,LT7.Q6,Word picture matching 1,image,LT7/LT2.T6.jpg,,,,,,,1,1,No,No,,Low,Low,,,text,,à_ˆà_°à_Åà__à_çà__à_¿,1,text,,à_—à_¿à__à_Åà__à_¿,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
124,LT7.Q7,Word picture matching 1,image,LT7/LT2.T7.jpg,,,,,,,1,1,No,No,,Low,Low,,,text,,à_—à_¡à_¿à_¯à__à_°,1,text,,à_œà_¡à_¿à_¯à__à_°,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
125,LT7.Q8,Word picture matching 1,image,LT7/LT2.T8.jpg,,,,,,,1,1,No,No,,Low,Low,,,text,,à_—à_‚à_¡à_Å ,1,text,,à_—à_‚à__à_Å,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
126,LT7.Q9,Word picture matching 1,image,LT7/LT2.T9.jpg,,,,,,,1,1,No,No,,Low,Low,,,text,,à__à_®à__,1,text,,à__à__à_®,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
127,LT7.Q10,Word picture matching 1,image,LT7/LT2.T10.jpg,,,,,,,1,1,No,No,,Low,Low,,,text,,à_¬à__à_ª,1,text,,à__à__à_çà_•à_ç,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
128,LT7.Q11,Word picture matching 1,image,LT7/LT2.T11.jpg,,,,,,,1,1,No,No,,Low,Medium,,,text,,à__à_¿à__à_çà_°,1,text,,à_¸à_¿à__à_çà_°,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
129,LT7.Q12,Word picture matching 1,image,LT7/LT2.T12.jpg,,,,,,,1,1,No,No,,Low,Medium,,,text,,à__à_¿à_‚à_¬à_Å,1,text,,à_¬à__à__à_¿à_¶à_ç,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
130,LT7.Q13,Word picture matching 1,image,LT7/LT2.T13.png,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_‡à_·à_çà_Ÿà_‡,1,text,,à_‡à__à_çà_Ÿà_†,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
131,LT7.Q14,Word picture matching 1,image,LT7/LT2.T14.png,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_…à_·à_çà_Ÿà_‡,1,text,,à_¯à_·à_çà_Ÿà_‡,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
132,LT7.Q15,Word picture matching 1,image,LT7/LT2.T16.png,,,,,,,1,1,No,No,,Medium,Low,,,text,,à_…à_·à_çà_Ÿà_Å,1,text,,à_…à__à_çà_Ÿà_Å,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
133,LT7.Q16,Word picture matching 1,image,LT7/LT2.T16.png,,,,,,,1,1,No,No,,Medium,Low,,,text,,à__à_·à_çà_Ÿà_‹,1,text,,à_¶à__à__,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
134,LT7.Q17,Word picture matching 1,image,LT7/LT2.T17.png,,,,,,,1,1,No,No,,Medium,Low,,,text,,à__à_·à_çà_Ÿà_Å,1,text,,à__à__à_çà__à_Å,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
135,LT7.Q18,Word picture matching 1,image,LT7/LT2.T18.png,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_‡à_·à_çà_Ÿà_Å,1,text,,à_‡à_·à_çà_¶à_Å,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
136,LT7.Q19,Word picture matching 1,image,LT7/LT2.T19.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_‰à_£à_¿à_¸à_Å,1,text,,à_‰à_ùà_€à_¸à_¿à__à_Å,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
137,LT7.Q20,Word picture matching 1,image,LT7/LT2.T20.jpg,,,,,,,1,1,No,No,,Medium,Low,,,text,,à__à_Åà_‚à_¬à__à_Å,1,text,,à__à_Åà_£à_çà__à__à_Å,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
138,LT7.Q21,Word picture matching 1,image,LT7/LT2.25 / 40 - madadante.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_®à__à_¡à__à_‚à__à_†,1,text,,à_®à__à_¡à__à__,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
139,LT7.Q22,Word picture matching 1,image,LT7/LT2.26 / 40.pdf,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_¸à_‡à_°à_¿à__à_çà__à__à_°à_†,1,text,,à_¸à_‡à_¸à_¿à__à_çà__à__à_†,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
140,LT7.Q23,Word picture matching 1,image,LT7/LT2.T23.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à__à__à_Åà_µà_Åà__à_Å,1,text,,à__à_¬à_µà_Åà__à_Å,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
141,LT7.Q24,Word picture matching 1,image,LT7/LT2.T24.jpg,,,,,,,1,1,No,No,,Medium,Low,,,text,,à__à_‹à_°à_¿à_¸à_Å,1,text,,à__à__à_°à_¿à_¸à_Å,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
142,LT7.Q25,Word picture matching 1,image,LT7/LT2.T25.jpg,,,,,,,1,1,No,No,,High,Low,,,text,,à_—à_†à__à_†à_¯à_°à_Å,1,text,,à_ùà__à_¯à_°à_Å,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
143,LT7.Q26,Word picture matching 1,image,LT7/LT2.T26.jpg,,,,,,,1,1,No,No,,High,Medium,,,text,,à_µà_¿à_°à_‹à_§,1,text,,à_µà_¿à_°à_‹à_–,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
144,LT7.Q27,Word picture matching 1,image,LT7/LT2.T54.jpg,,,,,,,1,1,No,No,,High,Low,,,text,,à_µà_¿à__à__à_°,1,text,,à_µà_¿à_¸à_çà__,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
145,LT7.Q28,Word picture matching 1,image,LT7/LT2.32 / 40 - shashana.jpg,,,,,,,1,1,No,No,,High,Medium,,,text,,à_¶à__à_¸à_¨,1,text,,à__à__à_¸à_¨,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
146,LT7.Q29,Word picture matching 1,image,LT7/LT2.T29.jpg,,,,,,,1,1,No,No,,High,Medium,,,text,,à_•à_çà_·à_£,1,text,,à_•à_Åà_°à_Åà_£,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
147,LT7.Q30,Word picture matching 1,image,LT7/LT2.34 / 40-kalam.jpg,,,,,,,1,1,No,No,,High,Low,,,text,,à_ªà_°à_®,1,text,,à_ªà_çà_°à_Åà_°à_®,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
148,LT7.Q31,Word picture matching 1,image,LT7/LT2.T31.jpg,,,,,,,1,1,No,No,,High,Low,,,text,,à_®à_¿à_¨à_Åà_—à_Å,1,text,,à_¨à__à_¨à_Åà_—à_Å,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
149,LT7.Q32,Word picture matching 1,image,LT7/LT2.36 /40-jujabi.pdf,,,,,,,1,1,No,No,,High,Medium,,,text,,à_œà_Åà_œà_Åà_¬à_¿,1,text,,à_—à_Åà_œà_çà_œà_Åà_¬à_¿,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
150,LT7.Q33,Word picture matching 1,image,LT7/LT2.T33.jpg,,,,,,,1,1,No,No,,High,Medium,,,text,,à__à_‚à_•à_‚à_ª ,1,text,,à__à_‚à__à_‚à__,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
151,LT7.Q34,Word picture matching 1,image,LT7/LT2.38/40.jpg,,,,,,,1,1,No,No,,High,Medium,,,text,,à_…à__à_çà__à_Åà__,1,text,,à_—à__à_çà__à_Åà__,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
152,LT7.Q35,Word picture matching 1,image,LT7/LT2.T35.jpg,,,,,,,1,1,No,No,,High,Low,,,text,,à__à__à__,1,text,,à_—à__à__,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
153,LT7.Q36,Word picture matching 1,image,LT7/LT2.40/40.bendide.jpg,,,,,,,1,1,No,No,,High,Medium,,,text,,à_¬à_†à_‚à__à_¿à__à_†,1,text,,à_¬à_‡à__à_¿à__à_†,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
154,LT7.P5,Word picture matching 2,image,LT7/LT2.P5.jpg,,,,,,,1,1,No,No,,,Low,,,text,,à_…à_œà_çà_œ,1,text,,à_—à_œà_çà_œ,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
155,LT7.P6,Word picture matching 2,image,LT7/LT2.p6.jpg,,,,,,,1,1,No,No,,,Medium,,,text,,à_…à_£à_çà_£,1,text,,à__à_‚à_¬,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
156,LT7.P7,Word picture matching 2,image,LT7/LT2.3 / 40.jpg,,,,,,,1,1,No,No,,,Low,,,text,,à_…à__à_çà__à_†,1,text,,à_—à_¿à__à_çà__à_†,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
157,LT7.P8,Word picture matching 2,image,LT7/LT2.p8.jpg,,,,,,,1,1,No,No,,,Medium,,,text,,à_…à_ªà_çà_ª,1,text,,à_ªà_ªà__,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
158,LT7.Q37,Word picture matching 2,image,LT7/LT2.No 10 kannada.pdf,,,,,,,1,1,No,No,,Low,Low,,,text,,à__à__à_çà__à_Å,1,text,,à__à__à_Å,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
159,LT7.Q38,Word picture matching 2,image,LT7/LT2.6 / 40-ardha.jpg,,,,,,,1,1,No,No,,Low,Medium,,,text,,à_…à_°à_çà_§,1,text,,à_¨à_§,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
160,LT7.Q39,Word picture matching 2,image,LT7/LT2.no 9 kannada.pdf,,,,,,,1,1,No,No,,Low,Medium,,,text,,à_’à_‚à_¬à__à_çà__à_Å,1,text,,à_’à_‚à_¬à_Åà__à_Å,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
161,LT7.Q40,Word picture matching 2,image,LT7/LT2.T40.png,,,,,,,1,1,No,No,,Low,Low,,,text,,à__à__à_¿à_¨à_ˆà__à_Å,1,text,,à__à__à_¿à_êà__à_Å,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
162,LT7.Q41,Word picture matching 2,image,LT7/LT2.T41.png,,,,,,,1,1,No,No,,Low,Low,,,text,,à_’à_‚à__à_Å,1,text,,à_èà_•à_ç,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
163,LT7.Q42,Word picture matching 2,image,LT7/LT2.T42.png,,,,,,,1,1,No,No,,Low,Low,,,text,,à_®à_‚à_°à_Å,1,text,,à__à_‚à_°à_Å,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
164,LT7.Q43,Word picture matching 2,image,LT7/LT2.T43.jpg,,,,,,,1,1,No,No,,Medium,Low,,,text,,à__à_¿à__à_¿à_¸à_¿,1,text,,à_—à_¿à__à_¿à_¸à_¿,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
165,LT7.Q44,Word picture matching 2,image,LT7/LT2.T44.jpg,,,,,,,1,1,No,No,,Medium,Low,,,text,,à_•à_Åà__à_¿à__à_Å,1,text,,à_•à_‹à__à_¿à__à_Å,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
166,LT7.Q45,Word picture matching 2,image,LT7/LT2.T45.jpg,,,,,,,1,1,No,No,,Medium,Low,,,text,,à_•à__à_çà__à_°à_¿à_¸à_¿,1,text,,à_•à__à_Ÿà_çà_Ÿà_°à_¿à_¸,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
167,LT7.Q46,Word picture matching 2,image,LT7/LT2.T46.jpg,,,,,,,1,1,No,No,,Medium,Low,,,text,,à_•à_‚à_—à_¿,1,text,,à_•à_Åà_¸à_¿,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
168,LT7.Q47,Word picture matching 2,image,LT7/LT2.T47.jpg,,,,,,,1,1,No,No,,Medium,Low,,,text,,à_•à_‡à__à_‹,1,text,,à_•à__à__à_‹,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
169,LT7.Q48,Word picture matching 2,image,LT7/LT2.T48.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_¨à_¿à_¨à_çà__à_çà_•à__à__à__,1,text,,à_¨à__à_¨à_çà__à_çà_•à__à__à_‹,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
170,LT7.Q49,Word picture matching 2,image,LT7/LT2.17 / 40-sharp.jpg,,,,,,,1,1,No,No,,Medium,Low,,,text,,à__à_Åà_°à_Åà_•à_Å,1,text,,à__à_°à_¿à_•à_Å,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
171,LT7.Q50,Word picture matching 2,image,LT7/LT2.18 / 40-ketta.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_•à_†à_Ÿà_çà_Ÿ,1,text,,à_˜à_†à_Ÿà_çà_Ÿ,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
172,LT7.Q51,Word picture matching 2,image,LT7/LT2.T51.jpg,,,,,,,1,1,No,No,,Medium,Low,,,text,,à_¸à_£à_çà_£,1,text,,à_ªà__à_¨à_çà_¨,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
173,LT7.Q52,Word picture matching 2,image,LT7/LT2.T52.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_¸à_çà_µà_‚à__,1,text,,à_¸à_çà_µà__à_çà__à_ç,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
174,LT7.Q53,Word picture matching 2,image,LT7/LT2.T53.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_¬à_£à_çà_£,1,text,,à_°à_‚à_—à_çà__à__,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
175,LT7.Q54,Word picture matching 2,image,LT7/LT2.22 / 40-jaana.jpg,,,,,,,1,1,No,No,,Medium,Low,,,text,,à_œà__à_£,1,text,,à_œà__à_¨à_çà_¯,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
176,LT7.Q55,Word picture matching 2,image,LT7/LT2.T55.jpg,,,,,,,1,1,No,No,,Medium,High,,,text,,à_ªà__à__à_çà_°,1,text,,à_ªà__à__à_çà_°à__,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
