identifier,Title,objectType,Code,Description,Download Url,Package Version,Media Type,Mime Type,Poster Image,Status,Owner,tags
LT1.T13a.jpg,LT1.T13a.jpg,Asset,LT1.T13a.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T13a.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T13b.jpg,LT1.T13b.jpg,Asset,LT1.T13b.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T13b.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T13c.jpg,LT1.T13c.jpg,Asset,LT1.T13c.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T13c.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T13d.jpg,LT1.T13d.jpg,Asset,LT1.T13d.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T13d.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T14a.jpg,LT1.T14a.jpg,Asset,LT1.T14a.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T14a.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T14b.jpg,LT1.T14b.jpg,Asset,LT1.T14b.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T14b.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T14c.jpg,LT1.T14c.jpg,Asset,LT1.T14c.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T14c.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T14d.jpg,LT1.T14d.jpg,Asset,LT1.T14d.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T14d.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T15a.jpg,LT1.T15a.jpg,Asset,LT1.T15a.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T15a.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T15b.jpg,LT1.T15b.jpg,Asset,LT1.T15b.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T15b.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T15c.jpg,LT1.T15c.jpg,Asset,LT1.T15c.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T15c.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T15d.jpg,LT1.T15d.jpg,Asset,LT1.T15d.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T15d.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T16a.jpg,LT1.T16a.jpg,Asset,LT1.T16a.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T16a.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T16b.jpg,LT1.T16b.jpg,Asset,LT1.T16b.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T16b.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T16c.jpg,LT1.T16c.jpg,Asset,LT1.T16c.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T16c.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T16d.jpg,LT1.T16d.jpg,Asset,LT1.T16d.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T16d.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T17a.jpg,LT1.T17a.jpg,Asset,LT1.T17a.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T17a.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T17b.jpg,LT1.T17b.jpg,Asset,LT1.T17b.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T17b.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T17c.jpg,LT1.T17c.jpg,Asset,LT1.T17c.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T17c.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T17d.jpg,LT1.T17d.jpg,Asset,LT1.T17d.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T17d.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T18a.jpg,LT1.T18a.jpg,Asset,LT1.T18a.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T18a.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T18b.jpg,LT1.T18b.jpg,Asset,LT1.T18b.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T18b.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T18c.jpg,LT1.T18c.jpg,Asset,LT1.T18c.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T18c.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T18d.jpg,LT1.T18d.jpg,Asset,LT1.T18d.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T18d.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T19a.jpg,LT1.T19a.jpg,Asset,LT1.T19a.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T19a.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T19b.jpg,LT1.T19b.jpg,Asset,LT1.T19b.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T19b.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T19c.jpg,LT1.T19c.jpg,Asset,LT1.T19c.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T19c.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T19d.jpg,LT1.T19d.jpg,Asset,LT1.T19d.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T19d.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T20a.jpg,LT1.T20a.jpg,Asset,LT1.T20a.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T20a.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T20b.jpg,LT1.T20b.jpg,Asset,LT1.T20b.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T20b.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T20c.jpg,LT1.T20c.jpg,Asset,LT1.T20c.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T20c.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.T20d.jpg,LT1.T20d.jpg,Asset,LT1.T20d.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.T20d.jpg,1,image,image/jpeg,,Live,EkStep,
LT1.p01b.jpg,LT1.p01b.jpg,Asset,LT1.p01b.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT1+-+Chili+Pili/LT1.p01b.jpg,1,image,image/jpeg,,Live,EkStep,
LT12.P1.png,LT12.P1.png,Asset,LT12.P1.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT12+-+Passage+Reading/LT12.P1.png,1,image,image/png,,Live,EkStep,
LT12.T1.png,LT12.T1.png,Asset,LT12.T1.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT12+-+Passage+Reading/LT12.T1.png,1,image,image/png,,Live,EkStep,
LT12.T2.png,LT12.T2.png,Asset,LT12.T2.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT12+-+Passage+Reading/LT12.T2.png,1,image,image/png,,Live,EkStep,
LT12.T3.png,LT12.T3.png,Asset,LT12.T3.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT12+-+Passage+Reading/LT12.T3.png,1,image,image/png,,Live,EkStep,
LT12.T4.png,LT12.T4.png,Asset,LT12.T4.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT12+-+Passage+Reading/LT12.T4.png,1,image,image/png,,Live,EkStep,
LT12.p2.png,LT12.p2.png,Asset,LT12.p2.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT12+-+Passage+Reading/LT12.p2.png,1,image,image/png,,Live,EkStep,
LT2.+8a.jpg,LT2.+8a.jpg,Asset,LT2.+8a.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT2+-+Pick+the+correct+picture/LT2.+8a.jpg,1,image,image/jpeg,,Live,EkStep,
LT2.1.jpg,LT2.1.jpg,Asset,LT2.1.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT2+-+Pick+the+correct+picture/LT2.0a.jpg,1,image,image/jpeg,,Live,EkStep,
LT2.1a.jpg,LT2.1a.jpg,Asset,LT2.1a.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT2+-+Pick+the+correct+picture/LT2.1.jpg,1,image,image/jpeg,,Live,EkStep,
LT2.2a.jpg,LT2.2a.jpg,Asset,LT2.2a.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT2+-+Pick+the+correct+picture/LT2.1a.jpg,1,image,image/jpeg,,Live,EkStep,
LT2.4a.jpg,LT2.4a.jpg,Asset,LT2.4a.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT2+-+Pick+the+correct+picture/LT2.2.jpg,1,image,image/jpeg,,Live,EkStep,
LT2.5a.jpg,LT2.5a.jpg,Asset,LT2.5a.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT2+-+Pick+the+correct+picture/LT2.2a.jpg,1,image,image/jpeg,,Live,EkStep,
LT2.6a.jpg,LT2.6a.jpg,Asset,LT2.6a.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT2+-+Pick+the+correct+picture/LT2.4.jpg,1,image,image/jpeg,,Live,EkStep,
LT2.7a.jpg,LT2.7a.jpg,Asset,LT2.7a.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT2+-+Pick+the+correct+picture/LT2.4a.jpg,1,image,image/jpeg,,Live,EkStep,
LT2.9.jpg,LT2.9.jpg,Asset,LT2.9.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT2+-+Pick+the+correct+picture/LT2.5.jpg,1,image,image/jpeg,,Live,EkStep,
LT2.0a.jpg,LT2.0a.jpg,Asset,LT2.0a.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT2+-+Pick+the+correct+picture/LT2.5a.jpg,1,image,image/jpeg,,Live,EkStep,
LT2.10.jpg,LT2.10.jpg,Asset,LT2.10.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT2+-+Pick+the+correct+picture/LT2.6.jpg,1,image,image/jpeg,,Live,EkStep,
LT2.2.jpg,LT2.2.jpg,Asset,LT2.2.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT2+-+Pick+the+correct+picture/LT2.6a.jpg,1,image,image/jpeg,,Live,EkStep,
LT2.4.jpg,LT2.4.jpg,Asset,LT2.4.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT2+-+Pick+the+correct+picture/LT2.7.jpg,1,image,image/jpeg,,Live,EkStep,
LT2.5.jpg,LT2.5.jpg,Asset,LT2.5.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT2+-+Pick+the+correct+picture/LT2.7a.jpg,1,image,image/jpeg,,Live,EkStep,
LT2.6.jpg,LT2.6.jpg,Asset,LT2.6.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT2+-+Pick+the+correct+picture/LT2.8.jpg,1,image,image/jpeg,,Live,EkStep,
LT2.7.jpg,LT2.7.jpg,Asset,LT2.7.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT2+-+Pick+the+correct+picture/LT2.9.jpg,1,image,image/jpeg,,Live,EkStep,
LT2.8.jpg,LT2.8.jpg,Asset,LT2.8.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT2+-+Pick+the+correct+picture/LT2.9a.jpg,1,image,image/jpeg,,Live,EkStep,
LT2.9a.jpg,LT2.9a.jpg,Asset,LT2.9a.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT2+-+Pick+the+correct+picture/LT2.10.jpg,1,image,image/jpeg,,Live,EkStep,
6+-+7+-+village+near+the+hill.jpg,6+-+7+-+village+near+the+hill.jpg,Asset,6+-+7+-+village+near+the+hill.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/6+-+7+-+village+near+the+hill.jpg,1,image,image/jpeg,,Live,EkStep,
6+-+7+-+village+near+the+river.jpg,6+-+7+-+village+near+the+river.jpg,Asset,6+-+7+-+village+near+the+river.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/6+-+7+-+village+near+the+river.jpg,1,image,image/jpeg,,Live,EkStep,
6+-+7+-+village+near+the+sea.jpg,6+-+7+-+village+near+the+sea.jpg,Asset,6+-+7+-+village+near+the+sea.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/6+-+7+-+village+near+the+sea.jpg,1,image,image/jpeg,,Live,EkStep,
6+-+7+-+village+road.jpg,6+-+7+-+village+road.jpg,Asset,6+-+7+-+village+road.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/6+-+7+-+village+road.jpg,1,image,image/jpeg,,Live,EkStep,
aji-at-field.png,aji-at-field.png,Asset,aji-at-field.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/aji-at-field.png,1,image,image/png,,Live,EkStep,
ajji+at+function.png,ajji+at+function.png,Asset,ajji+at+function.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/ajji+at+function.png,1,image,image/png,,Live,EkStep,
ajji+at+jathre.png,ajji+at+jathre.png,Asset,ajji+at+jathre.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/ajji+at+jathre.png,1,image,image/png,,Live,EkStep,
ajji+at+zoo.png,ajji+at+zoo.png,Asset,ajji+at+zoo.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/ajji+at+zoo.png,1,image,image/png,,Live,EkStep,
cat-1dog.png,cat-1dog.png,Asset,cat-1dog.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/cat-1dog.png,1,image,image/png,,Live,EkStep,
cat-2dogs.png,cat-2dogs.png,Asset,cat-2dogs.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/cat-2dogs.png,1,image,image/png,,Live,EkStep,
cat-dog-ulta.png,cat-dog-ulta.png,Asset,cat-dog-ulta.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/cat-dog-ulta.png,1,image,image/png,,Live,EkStep,
cat-lion-1dog.png,cat-lion-1dog.png,Asset,cat-lion-1dog.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/cat-lion-1dog.png,1,image,image/png,,Live,EkStep,
fingers-1.png,fingers-1.png,Asset,fingers-1.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/fingers-1.png,1,image,image/png,,Live,EkStep,
fingers-2.png,fingers-2.png,Asset,fingers-2.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/fingers-2.png,1,image,image/png,,Live,EkStep,
fingers-3.png,fingers-3.png,Asset,fingers-3.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/fingers-3.png,1,image,image/png,,Live,EkStep,
fingers-brush.png,fingers-brush.png,Asset,fingers-brush.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/fingers-brush.png,1,image,image/png,,Live,EkStep,
kite-blackwhite.png,kite-blackwhite.png,Asset,kite-blackwhite.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/kite-blackwhite.png,1,image,image/png,,Live,EkStep,
kite-blues.png,kite-blues.png,Asset,kite-blues.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/kite-blues.png,1,image,image/png,,Live,EkStep,
kite-multi.png,kite-multi.png,Asset,kite-multi.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/kite-multi.png,1,image,image/png,,Live,EkStep,
kite-white.png,kite-white.png,Asset,kite-white.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/kite-white.png,1,image,image/png,,Live,EkStep,
ladder+girl.png,ladder+girl.png,Asset,ladder+girl.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/ladder+girl.png,1,image,image/png,,Live,EkStep,
ladder+nurse.png,ladder+nurse.png,Asset,ladder+nurse.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/ladder+nurse.png,1,image,image/png,,Live,EkStep,
ladder+paint.png,ladder+paint.png,Asset,ladder+paint.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/ladder+paint.png,1,image,image/png,,Live,EkStep,
ladder+post.png,ladder+post.png,Asset,ladder+post.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/ladder+post.png,1,image,image/png,,Live,EkStep,
school+girl-cry.png,school+girl-cry.png,Asset,school+girl-cry.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/school+girl-cry.png,1,image,image/png,,Live,EkStep,
school+girl-play.png,school+girl-play.png,Asset,school+girl-play.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/school+girl-play.png,1,image,image/png,,Live,EkStep,
school+girl-run.png,school+girl-run.png,Asset,school+girl-run.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/school+girl-run.png,1,image,image/png,,Live,EkStep,
school+girl-smile.png,school+girl-smile.png,Asset,school+girl-smile.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/school+girl-smile.png,1,image,image/png,,Live,EkStep,
town-road.png,town-road.png,Asset,town-road.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/town-road.png,1,image,image/png,,Live,EkStep,
town-sea.png,town-sea.png,Asset,town-sea.png,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT3-Lt11-+Listen+and+choose+picture+%2B+Read+and+choose+picture/town-sea.png,1,image,image/png,,Live,EkStep,
LT4.P1.jpg,LT4.P1.jpg,Asset,LT4.P1.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT4-Is+This+Right/LT4.P1.jpg,1,image,image/jpeg,,Live,EkStep,
LT4.P2.jpg,LT4.P2.jpg,Asset,LT4.P2.jpg,,https://s3-ap-southeast-1.amazonaws.com/ekstep-public/assets/Literacy+Assets/LitScreenerImages/Literacy+Screener+v1.32/LT4-Is+This+Right/LT4.P2.jpg,1,image,image/jpeg,,Live,EkStep,
